Subject,Session,Version,Condition,Set,Run,Trial,Onset,Task,Sentence,Sentence_Type,Probe_or_Question,Response,RT,Response_Rate,Accuracy_Strict,Accuracy_Lax
864,FED20220203a_3T2,4,N,3,4,22,196.120452734998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.695700500000385,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,23,204.149847899,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.706238610000582,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,24,212.116459494999,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,1.23984050299987,1.0,False,False
864,FED20220203a_3T2,4,N,3,4,25,234.186699844999,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.560706543001288,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,26,242.105485054999,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.745673134002573,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,27,250.106643421997,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.667133359002037,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,28,258.140610902999,ComprehensionQ,The problem of solidarity and morale again involves the concept of values.,TwoSentences,1.0,1.0,2.12712434700006,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,29,266.110438079999,ComprehensionQ,New ideas for improving nutrition came with the study of soil treatment.,TwoSentences,2.0,2.0,1.90692435099845,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,30,274.1114471,ComprehensionQ,I wanted to help so that we could find time to play.,TwoSentences,2.0,2.0,1.21735755900227,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,31,282.134158113,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,0.867463413000223,1.0,False,False
864,FED20220203a_3T2,4,N,3,4,32,290.112472231998,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,1.05672991400206,1.0,False,False
864,FED20220203a_3T2,4,N,3,4,33,298.113802574,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.760609887998726,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,34,306.198557995998,ComprehensionQ,The red glow from the cove had died out of the sky.,TwoSentences,1.0,1.0,1.78085430300052,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,35,314.134548284001,ComprehensionQ,He bases his approach on the belief that anything can follow anything.,TwoSentences,1.0,1.0,1.41967125099836,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,36,322.117207788,ComprehensionQ,No client would ever think of asking him to do such things.,TwoSentences,1.0,1.0,1.74138807800045,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,37,344.172689839001,ComprehensionQ,She had arrived this morning and come straight to the English Gardens.,TwoSentences,2.0,2.0,1.32838771899696,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,38,352.156334885,ComprehensionQ,Copies of this letter were made avaliable to the press and public.,TwoSentences,2.0,2.0,2.18617977100075,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,39,360.123906098997,ComprehensionQ,The atmosphere is that of an attractive private beach club at home.,TwoSentences,2.0,2.0,1.39873024900226,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,40,368.115498756,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,1.01048670799719,1.0,False,False
864,FED20220203a_3T2,4,N,3,4,41,376.109930664999,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.51009881900245,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,42,384.195869968,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.689309670000512,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,43,392.113791342999,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.62926344999869,1.0,True,True
864,FED20220203a_3T2,4,N,3,4,44,400.147725544,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.812494899997546,1.0,False,False
864,FED20220203a_3T2,4,N,3,4,45,408.148696248998,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.02877400599755,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,46,416.118011693998,ComprehensionQ,He believed in making inspiring speeches and he made a great many.,TwoSentences,2.0,2.0,1.64657173599699,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,47,424.169245942998,ComprehensionQ,Most school systems today maintain a system of cumulative records of pupils.,TwoSentences,1.0,1.0,1.31471864600098,1.0,True,True
864,FED20220203a_3T2,4,S,3,4,48,432.184422047998,ComprehensionQ,Scotty accepted the decision with indifference and did not enter the arguments.,TwoSentences,1.0,1.0,2.07169437199991,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,1,14.1168086739999,ButtonPress,He tilted his homely face toward the dry bed of the river.,OneSentence,,1.0,0.399569156998041,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,2,20.2171632629979,ButtonPress,I was constantly searching for clues around the neighborhood of the hall.,OneSentence,,1.0,0.35079407000012,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,3,26.2028935089984,ButtonPress,Mrs. Oliver is mother of five children and wife of a machinist.,OneSentence,,1.0,0.434329308998713,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,4,32.2030567519978,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.368900501001917,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,5,38.1883079079998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.334568204001698,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,6,44.1876542659993,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351243927998439,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,7,50.1886545499983,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.318910388999939,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,8,56.1742654669979,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.38565233099871,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,9,62.1740077319992,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.385287164001056,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,10,68.1916043219971,ButtonPress,Whether or not Wally lost his job was no concern of mine.,OneSentence,,1.0,0.318135937002808,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,11,74.1769363599997,ButtonPress,White House legislative aides were still confident the bill would pass intact.,OneSentence,,1.0,0.284284591001779,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,12,80.1777326480005,ButtonPress,War is the result of mistrust and lack of understanding between people.,OneSentence,,1.0,0.317894313000579,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,13,100.196045681998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.317469303001417,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,14,106.181751721997,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402292925999063,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,15,112.182986796,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.125970958000835,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,16,118.183787775997,ButtonPress,Some people can carve almost anything out of a piece of wood.,OneSentence,,1.0,0.266705232999811,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,17,124.184071812997,ButtonPress,The size of wooden mold will determine the amount of clay needed.,OneSentence,,1.0,0.30128583899932,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,18,130.183310483,ButtonPress,The importance of particle size in such aerosols has been thoroughly demonstrated.,OneSentence,,1.0,0.284629547000804,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,19,136.185976966997,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.366745408002316,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,20,142.187732584,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.319068197997694,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,21,148.188907525,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384790583997528,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,22,154.188852551,ButtonPress,Pictures can be taken in the public areas and when on tours.,OneSentence,,1.0,0.135312605001673,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,23,160.190644688999,ButtonPress,Bare feet are better for such work than any form of slipper.,OneSentence,,1.0,0.317523663001339,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,24,166.175249645999,ButtonPress,Somewhat similar investigations have been made by medical officers in other areas.,OneSentence,,1.0,0.284337877001235,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,25,186.211813786998,ButtonPress,Her face seemed to float in an implausibly bright shaft of sunlight.,OneSentence,,1.0,0.351229661999241,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,26,192.178480514998,ButtonPress,There was something maimed and crazy about its motion that disturbed them.,OneSentence,,1.0,0.401266422002664,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,27,198.179460490999,ButtonPress,There was the revolution in Tibet which we pretended did not exist.,OneSentence,,1.0,0.351343465001264,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,28,204.180376359,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.45123299899933,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,29,210.182922788998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351255812998716,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,30,216.183051830998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.335091089000343,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,31,222.199414670999,ButtonPress,By the time he had smoked three cigarettes he had calmed down.,OneSentence,,1.0,0.145129704000283,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,32,228.201418706998,ButtonPress,None of us was aware that the biggest fight was still ahead.,OneSentence,,1.0,0.367089949999354,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,33,234.202787031998,ButtonPress,For just an instant he thought of appealing to them for help.,OneSentence,,1.0,0.31798281599913,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,34,240.203312040998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.634493228000792,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,35,246.205542078998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.349835777000408,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,36,252.205899295001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.368385464000312,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,37,272.191505777999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.552372361999005,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,38,278.176686439998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.435968980997131,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,39,284.193414693,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.468872381999972,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,40,290.178886594,ButtonPress,I got a quick look at their faces as we went past.,OneSentence,,1.0,0.4846014499999,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,41,296.180139239998,ButtonPress,The right to leave legacies should be substantially reduced and ultimately eliminated.,OneSentence,,1.0,0.402763420002884,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,42,302.181192374999,ButtonPress,I took the pail and shovel and went out on the porch.,OneSentence,,1.0,0.432958863999374,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,43,308.198227861998,ButtonPress,He spent long hours before the TV spitting out promises of revenge.,OneSentence,,1.0,0.434581292000075,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,44,314.182019260999,ButtonPress,Cranston residents have been generous contributors to the fund over the years.,OneSentence,,1.0,0.532767774999229,1.0,True,True
864,FED20220203a_3T2,1,S,4,5,45,320.200727422998,ButtonPress,Oranges and grapefruit are shipped from Florida weekly from an organic farm.,OneSentence,,1.0,0.399338481998711,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,46,326.201842946,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.583575347998703,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,47,332.20295382,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.940367939998396,1.0,True,True
864,FED20220203a_3T2,1,N,4,5,48,338.186587365999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.316579636000824,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,1,14.116755154002,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.371387456998491,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,2,20.1860263220005,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.370423606000259,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,3,26.1866964410001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.368429023001227,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,4,32.2036693190021,ButtonPress,Francesca and Herbert were among the few people we knew in Catalonia.,OneSentence,,1.0,0.336278050999681,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,5,38.2034508659999,ButtonPress,I think you are being unfair to take these things up now.,OneSentence,,1.0,0.266053205999924,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,6,44.2044604869989,ButtonPress,He does not seem to have caught the subtleties of the man.,OneSentence,,1.0,0.302941988000384,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,7,50.1906208820001,ButtonPress,He looked for the source of the noise that had awakened him.,OneSentence,,1.0,0.266307882000547,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,8,56.1749139300009,ButtonPress,He considered opening a can of beer but vetoed that idea too.,OneSentence,,1.0,0.149191083000915,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,9,62.1746417030008,ButtonPress,This expansion has been going on for an estimated eight billion years.,OneSentence,,1.0,0.333238795999932,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,10,68.1922958870018,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.383414115000051,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,11,74.1775609739998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.317876405999414,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,12,80.1942357090011,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.301967485997011,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,13,100.198876126,ButtonPress,Some of the Island is sand and is not suitable for living.,OneSentence,,1.0,0.317502126999898,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,14,106.181822512001,ButtonPress,Parents are often concerned that orthodontic appliances may cause teeth to decay.,OneSentence,,1.0,0.142542656001751,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,15,112.199529468999,ButtonPress,Curt was too involved in his own problems to pay much attention.,OneSentence,,1.0,0.386054234000767,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,16,118.185205479,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.333938087998831,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,17,124.200462117002,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401339878000726,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,18,130.187113669999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401336984999944,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,19,136.185502241002,ButtonPress,The purchasers rejected the order in two letters written in vigorous terms.,OneSentence,,1.0,0.285265082999103,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,20,142.204305309002,ButtonPress,I knew in that moment that I did not have any choice.,OneSentence,,1.0,0.301205700001447,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,21,148.188656565999,ButtonPress,The two lawmen halted their wagon about twenty yards from the door.,OneSentence,,1.0,0.336155500001041,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,22,154.173740275,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.435218434999115,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,23,160.175366980002,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401440626003023,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,24,166.174862923999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351880436999636,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,25,186.196439040999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434696672000427,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,26,192.18070542,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401037186999019,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,27,198.181294547001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.40202787599992,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,28,204.182599796,ButtonPress,Deans can form an important bridge between the president and the faculty.,OneSentence,,1.0,0.268018787999608,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,29,210.182053975001,ButtonPress,Today whole grains are freshly ground every day and baked into bread.,OneSentence,,1.0,0.384536497000227,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,30,216.183024350001,ButtonPress,Benson grinned and flipped a rock with his thumb like a marble.,OneSentence,,1.0,0.317934091999632,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,31,222.184037737999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402104398002848,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,32,228.186299419001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.567847128000722,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,33,234.187477559,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.350080161999358,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,34,240.188102772001,ButtonPress,Anne picked up the towel she was hemming for the hospital guild.,OneSentence,,1.0,0.367245449997426,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,35,246.187940389002,ButtonPress,What mattered was that a new concept of Americans was being born.,OneSentence,,1.0,0.0387798419978935,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,36,252.189225769001,ButtonPress,I asked about the battle between life and death in his plays.,OneSentence,,1.0,0.145453115001146,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,37,272.208378142001,ButtonPress,Montgomery knew all the national leaders up to the time of Kennedy.,OneSentence,,1.0,0.367275282002083,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,38,278.211343956002,ButtonPress,Better show it to Fiona and see if he had omitted anything.,OneSentence,,1.0,0.32270052199965,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,39,284.177489487,ButtonPress,Knowledge gained from studying earthquake waves has been applied in various fields.,OneSentence,,1.0,0.43465305099744,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,40,290.195100577999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.350195860002714,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,41,296.179408144999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.284621253002115,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,42,302.180400830999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.46795923800164,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,43,308.182353276999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.485039413000777,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,44,314.182362367999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402872375998413,1.0,True,True
864,FED20220203a_3T2,1,N,4,6,45,320.184109810001,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.402936042999499,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,46,326.18438717,ButtonPress,The trial had packed the large courtroom for more than a week.,OneSentence,,1.0,0.437328533000255,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,47,332.185535719,ButtonPress,Two sharply contrasting places designed for public enjoyment are now on display.,OneSentence,,1.0,0.3005445350027,1.0,True,True
864,FED20220203a_3T2,1,S,4,6,48,338.202509381001,ButtonPress,Doc Abel was busy up front with some of his live patients.,OneSentence,,1.0,0.38424852299795,1.0,True,True
864,FED20220203a_3T2,2,S,5,7,1,14.110340493,MemoryAll,He had shut his door with the brass number screwed to it.,OneSentence,2.0,2.0,0.951661571998557,1.0,True,True
864,FED20220203a_3T2,2,S,5,7,2,21.111502022999,MemoryAll,From the outside it was an ordinary enough house of the gentry.,OneSentence,1.0,1.0,0.935286961997917,1.0,True,True
864,FED20220203a_3T2,2,S,5,7,3,28.1119419759998,MemoryAll,It would have been easy to identify as opium by its odor.,OneSentence,2.0,2.0,1.09971735900035,1.0,True,True
